predict_id,filename,width,height,timestamp,class,class_name,confidence,x_person,y_person,w_person,h_person,x_clothing,y_clothing,w_clothing,h_clothing,mean_color_bgr,track_id
a649df1d-156f-4f52-9a87-90db97ffb881,The-Weekend.mp4,640,360,10.56,6,shorts,0.68,184,36,247,322,51,204,137,117,[     188.85       204.1      150.08],3
c5b72ed7-71c6-4146-8ea8-4c21f81b9911,The-Weekend.mp4,640,360,11.04,2,short sleeve outwear,0.7,201,36,232,322,3,1,221,192,[     29.469      35.025      26.535],3
07c68742-3753-4312-84fd-a7af7a2b4e59,The-Weekend.mp4,640,360,18.72,3,long sleeve outwear,0.73,234,36,229,320,9,75,218,244,[     56.692       64.69      41.919],3
90167cb5-7e29-4a0b-bc72-5df01e5f7402,The-Weekend.mp4,640,360,18.72,6,shorts,0.61,234,36,229,320,61,212,143,107,[     122.77      136.53       95.39],3
c1b5011a-3166-41ab-a1dc-511dba15ca5e,The-Weekend.mp4,640,360,20.16,2,short sleeve outwear,0.81,228,37,199,315,14,71,121,242,[     109.75       122.5      81.397],3
53eb8353-6099-4b67-b3ba-c248039aeb3d,The-Weekend.mp4,640,360,24.0,6,shorts,0.61,202,14,254,339,9,213,165,126,[     34.059       37.76      31.207],3
840a3424-d393-4a0a-aa6f-9c01caeaa503,The-Weekend.mp4,640,360,25.44,3,long sleeve outwear,0.86,159,5,241,350,1,111,233,239,[     33.922      40.011      35.398],3
31da55a4-3854-4f82-b101-5ad658db1d5d,The-Weekend.mp4,640,360,25.92,3,long sleeve outwear,0.88,217,6,236,350,52,129,182,219,[     41.038       49.34      43.695],3
961df23e-68a5-4fdb-967a-a0d32e134d2c,The-Weekend.mp4,640,360,28.8,1,long sleeve top,0.79,199,95,263,261,0,103,206,157,[     162.99       183.5      162.32],3
dce2874b-1b64-4969-8b4e-c2138f1c51be,The-Weekend.mp4,640,360,41.76,3,long sleeve outwear,0.85,240,47,229,308,7,0,208,274,[     28.753      28.126      28.129],3
d51270a9-4046-4bdb-ad74-edb510e8fc35,The-Weekend.mp4,640,360,42.72,3,long sleeve outwear,0.67,197,21,273,332,5,2,266,330,[     41.039      41.326      33.831],3
2cf166b6-a026-45c5-8aec-7743b3a57f85,The-Weekend.mp4,640,360,44.16,1,long sleeve top,0.72,284,96,147,260,0,2,147,257,[     50.129       55.14      49.205],3
ea33a66f-b46f-4d64-a73b-546611ace363,The-Weekend.mp4,640,360,45.6,3,long sleeve outwear,0.65,187,59,107,297,1,46,102,94,[     47.079       45.48      32.505],7
465db468-9202-4fe9-8d70-f49394463022,The-Weekend.mp4,640,360,48.0,7,trousers,0.75,47,42,312,312,156,224,155,88,[     41.182      41.207      35.565],7
2e2760a8-427e-49ed-b513-79eb1e13c9e4,The-Weekend.mp4,640,360,48.48,3,long sleeve outwear,0.72,123,71,219,284,2,72,194,170,[     48.282      49.778       41.96],7
646ba7e5-eac5-44e1-a84c-f70bb56e2338,The-Weekend.mp4,640,360,48.48,7,trousers,0.77,123,71,219,284,73,207,136,77,[     41.723      41.324      32.538],7
c35c431e-4cf2-48a3-abc3-c793dc1249ff,The-Weekend.mp4,640,360,48.96,7,trousers,0.76,153,93,166,263,25,192,127,70,[     42.158      42.219       33.53],7
